price,square_meters,rooms,floor,is_promoted,condition,latitude,longitude,date,price_per_sqm,safe_room,elevator,parking,bars,air_conditioning,air_conditioner,accessible,furniture
1230000,1200,4,2,1,4,31.283767469697,34.8059123787879,0,1025.0,1,1,1,1,1,1,1,0
815000,1000,45,8,1,4,31.2604399101124,34.7763476516854,0,815.0,0,0,0,1,1,1,1,0
930000,840,3,4,1,3,31.2481632926829,34.7755364146341,0,1107.142857142857,0,1,0,1,1,1,0,0
2100000,1500,4,0,1,2,31.2872804137931,34.8060372068966,0,1400.0,1,1,1,1,1,1,1,0
790000,900,4,3,1,3,31.2409898,34.8102776,0,877.7777777777778,0,0,0,0,1,1,0,1
2120000,2450,5,0,1,3,31.2716210666667,34.8022774333333,0,865.3061224489796,1,0,1,1,1,1,0,0
1070000,950,4,3,1,3,31.2583444921875,34.7836240351563,0,1126.3157894736842,0,0,0,0,1,1,0,1
799000,600,3,12,1,3,31.2496346578947,34.7887066052632,0,1331.6666666666667,0,1,1,0,1,1,1,0
650000,500,2,3,1,3,31.2610354354839,34.7913790483871,0,1300.0,0,0,0,0,1,1,0,1
720000,750,3,3,1,4,31.258145,34.771085,0,960.0,0,0,1,1,1,1,0,0
2570000,4050,65,0,1,3,31.2324542616823,34.7887754859813,0,634.5679012345679,0,0,1,0,1,1,0,0
900000,860,5,1,1,3,31.250411,34.804214,0,1046.5116279069769,0,0,0,0,1,1,0,1
2890000,3400,5,0,1,3,31.2746243544304,34.823182,0,850.0,1,0,1,1,1,1,1,0
1480000,2700,0,0,1,0,31.269297,34.813814,0,548.1481481481482,0,0,0,0,0,0,1,0
820000,670,35,4,1,3,31.269977,34.798873,0,1223.8805970149253,0,0,0,0,1,1,0,1
850000,920,4,3,1,4,31.2538429120879,34.7681572747253,0,923.9130434782609,0,0,0,1,1,1,0,0
759000,1030,4,3,1,3,31.2409898,34.8102776,0,736.8932038834952,0,0,0,0,1,1,0,1
2055000,2000,5,0,1,4,31.2409898,34.8102776,0,1027.5,0,0,1,0,1,1,0,0
0,1460,5,1,1,4,31.2387978333333,34.7694993,0,0.0,1,1,1,0,1,1,0,0
750000,860,4,2,1,3,31.2535760655738,34.8074174754098,0,872.0930232558139,0,0,0,0,0,0,0,0
1990000,1520,5,16,1,2,31.2553565384615,34.7848801538462,0,1309.2105263157894,1,1,1,0,1,1,1,1
840000,450,2,1,1,3,31.2543385769231,34.7934598076923,0,1866.6666666666667,0,0,1,0,1,1,0,1
1250000,1300,45,4,1,3,31.2394812307692,34.7719500769231,0,961.5384615384615,1,1,1,1,1,1,0,0
0,910,4,4,1,3,31.2586159130435,34.762781173913,0,0.0,0,0,0,0,1,1,0,0
785000,500,3,0,1,3,31.2409898,34.8102776,0,1570.0,0,0,0,1,1,1,0,1
1629000,1440,5,5,1,3,31.2409898,34.8102776,0,1131.25,1,1,1,1,1,1,1,0
10000,760,3,6,1,4,31.2460329636364,34.7753464181818,0,13.157894736842104,0,1,0,0,1,1,0,0
1660000,3050,4,0,1,2,31.2365178157895,34.7674980526316,0,544.2622950819672,1,1,1,1,1,1,1,0
895000,1010,4,1,1,4,31.2459260769231,34.7930440923077,0,886.1386138613861,0,0,0,0,1,1,0,0
915000,720,3,2,1,3,31.2409898,34.8102776,0,1270.8333333333333,0,0,0,1,1,1,0,0
2130000,1520,4,0,1,2,31.233406,34.770211,0,1401.3157894736842,1,1,1,1,1,1,1,1
1150000,1000,3,15,1,4,31.2409898,34.8102776,0,1150.0,1,1,1,1,1,1,1,0
1100000,900,4,1,1,4,31.251087,34.788096,0,1222.2222222222222,0,0,1,1,1,1,0,0
720000,800,4,3,1,3,31.2521802142857,34.7838532142857,0,900.0,0,0,0,0,1,1,0,1
1100000,650,4,3,1,3,31.253296,34.792676,0,1692.3076923076924,0,0,0,0,1,1,0,1
830000,860,4,2,1,3,31.2496346578947,34.7887066052632,0,965.1162790697674,0,0,0,0,1,1,0,1
920000,760,35,4,1,3,31.2613762380952,34.7764339047619,0,1210.5263157894738,0,0,1,0,1,1,0,1
1269000,700,3,0,1,3,31.283767469697,34.8059123787879,0,1812.857142857143,1,0,1,0,1,1,1,0
1749000,4600,0,0,1,0,31.272087,34.755363,0,380.2173913043478,0,0,0,0,0,0,0,0
1295000,1100,4,1,1,3,31.2680306666667,34.7576501,0,1177.2727272727273,1,0,0,1,1,1,0,0
1890000,1800,5,6,1,3,31.2432932,34.79019655,0,1050.0,1,1,1,1,1,1,1,1
835000,600,3,2,1,3,31.2601653589744,34.7956673717949,0,1391.6666666666667,0,0,0,0,1,1,0,0
900000,600,3,3,1,3,31.2684863257576,34.7999678560606,0,1500.0,0,0,0,1,1,1,0,1
979000,860,4,3,1,5,31.2600322979798,34.7979546161616,0,1138.3720930232557,0,0,0,0,1,1,0,1
2790000,2200,5,6,1,2,31.282438,34.803482,0,1268.1818181818182,1,1,1,1,1,1,0,0
820000,830,4,1,1,3,31.252044,34.802446,0,987.9518072289156,0,0,1,1,0,0,0,1
865000,540,3,1,1,3,31.2583444921875,34.7836240351563,0,1601.851851851852,0,0,1,1,1,1,1,0
1150000,1300,4,0,1,3,31.2682458088235,34.7881403235294,0,884.6153846153846,0,0,0,0,1,1,1,1
1100000,1400,4,4,1,3,31.237213,34.772538,0,785.7142857142857,1,1,1,1,1,1,1,0
1899000,1200,4,2,1,2,31.2409898,34.8102776,0,1582.5,1,1,1,0,1,1,1,1
970000,840,4,3,1,3,31.2600322979798,34.7979546161616,0,1154.7619047619048,0,0,0,1,1,1,0,1
845000,590,3,0,1,4,31.268656,34.800153,0,1432.2033898305085,0,0,0,1,1,1,1,1
720000,840,4,1,1,3,31.2686530408163,34.7942739387755,0,857.1428571428571,0,0,0,0,1,1,0,1
0,1480,4,1,1,2,31.2409898,34.8102776,0,0.0,1,1,1,0,0,1,0,0
650000,600,3,3,1,4,31.2524761157895,34.7782751157895,0,1083.3333333333333,0,0,0,0,1,1,0,0
920000,990,4,1,1,4,31.248355,34.782521,0,929.2929292929293,0,0,0,0,1,1,0,0
650000,480,3,3,1,3,31.2610354354839,34.7913790483871,0,1354.1666666666667,0,0,1,1,1,1,0,1
1060000,750,3,1,1,3,31.2561366133333,34.8056398133333,0,1413.3333333333333,0,1,0,0,1,1,0,1
100000,1750,5,0,1,3,31.259068,34.790409,0,57.142857142857146,1,0,1,1,1,1,1,1
2689000,2400,5,6,1,2,31.2329178346457,34.7667503858268,0,1120.4166666666667,1,1,1,1,1,1,1,0
850000,670,4,4,1,3,31.268166,34.797439,0,1268.6567164179105,0,0,0,0,1,1,0,1
760000,550,3,0,1,3,31.2630299166667,34.791135125,0,1381.8181818181818,0,0,0,1,1,1,0,1
2050000,2000,8,1,1,3,31.2409898,34.8102776,0,1025.0,0,0,0,0,1,1,1,1
1600000,1660,4,8,1,3,31.2507455820896,34.7884604776119,0,963.855421686747,1,1,1,1,1,1,1,0
2700000,4000,7,0,1,3,31.2535760655738,34.8074174754098,0,675.0,0,0,0,1,0,0,0,0
825000,780,4,3,1,3,31.26686155,34.79381465,0,1057.6923076923076,0,0,1,1,1,1,0,1
680000,500,3,2,1,3,31.26686155,34.79381465,0,1360.0,0,0,0,0,1,1,0,1
1170000,900,4,1,1,4,0.0,0.0,0,1300.0,0,0,0,0,1,1,0,0
1179000,1000,4,2,1,3,31.2600322979798,34.7979546161616,0,1179.0,0,0,1,1,1,1,0,1
2280000,2500,65,0,1,3,31.2409898,34.8102776,0,912.0,1,0,1,0,1,1,1,0
1250000,1050,3,7,1,2,31.256969988764,34.8083555955056,0,1190.4761904761904,1,1,1,0,1,1,1,0
1310000,1160,4,4,1,4,31.2409898,34.8102776,0,1129.3103448275863,1,1,1,0,1,1,0,0
830000,800,4,3,1,3,31.2636110512821,34.7954872307692,0,1037.5,0,0,0,0,1,1,0,1
1680000,1150,4,13,1,2,31.2409898,34.8102776,0,1460.8695652173913,1,1,1,0,1,1,1,0
1750000,1800,4,4,1,3,31.280903925,34.79908875,0,972.2222222222222,0,0,1,0,0,0,0,0
1145000,930,4,2,1,4,31.2600322979798,34.7979546161616,0,1231.1827956989248,0,0,0,1,1,1,0,1
1050000,830,35,2,1,4,31.255277,34.796494,0,1265.0602409638554,0,0,1,0,1,1,0,0
589000,700,3,3,1,3,31.266852,34.792403,0,841.4285714285714,0,0,0,0,1,1,0,1
550000,520,3,1,1,4,31.2640810285714,34.7912635428572,0,1057.6923076923076,0,0,0,1,1,1,0,1
1250000,1000,3,1,1,3,31.2387978333333,34.7694993,0,1250.0,1,1,1,0,1,1,1,1
1939000,2200,5,0,1,3,31.2647528873239,34.7573306901408,0,881.3636363636364,1,0,1,1,0,0,0,0
1299000,1350,5,1,1,4,31.2409898,34.8102776,0,962.2222222222222,0,0,1,1,1,1,0,0
720000,860,4,4,1,3,31.2574168235294,34.7765962352941,0,837.2093023255813,0,0,0,1,1,1,0,1
1950000,1500,5,17,1,2,31.2409898,34.8102776,0,1300.0,1,1,1,0,1,1,1,0
1650000,4650,0,0,1,0,31.265619,34.752637,0,354.83870967741933,0,0,0,0,0,0,0,0
4070000,4600,7,0,1,2,31.268309,34.754526,0,884.7826086956521,1,0,0,0,1,1,1,0
1299999,1100,4,3,1,3,31.2664596666667,34.7750574583333,0,1181.8172727272727,1,1,0,0,1,1,0,0
665000,600,3,2,1,3,31.260955,34.79363,0,1108.3333333333333,0,0,0,1,1,1,0,1
1230000,1000,45,3,1,3,31.267341,34.797852,0,1230.0,0,0,1,1,1,1,1,1
720000,700,4,3,1,3,0.0,0.0,0,1028.5714285714287,0,0,0,1,1,1,0,1
940000,820,35,2,1,4,31.2409898,34.8102776,0,1146.341463414634,0,0,0,0,1,1,0,1
1435000,1210,3,4,1,2,31.231248,34.822954,0,1185.9504132231405,1,1,0,1,1,1,1,0
2800000,1570,6,0,1,3,31.2369424545454,34.7647617272727,0,1783.43949044586,1,0,1,0,0,0,0,0
980000,1200,65,0,1,4,31.2521802142857,34.7838532142857,0,816.6666666666666,0,0,0,1,1,1,1,0
1250000,1200,45,6,1,4,31.2403416470588,34.7673736470588,0,1041.6666666666667,1,1,1,1,1,1,1,0
765000,650,3,1,1,3,31.2609135,34.7938681666667,0,1176.923076923077,0,0,0,0,1,1,0,1
1880000,2500,7,0,1,3,31.223626,34.781602,0,752.0,0,0,1,1,1,1,1,0
835000,600,3,12,1,3,0.0,0.0,0,1391.6666666666667,1,1,1,0,1,1,1,1
639000,500,2,4,1,3,31.2613762380952,34.7764339047619,0,1278.0,0,0,1,0,1,1,0,1
2990000,4000,4,0,1,2,31.2409898,34.8102776,0,747.5,1,0,1,1,1,1,1,0
645000,550,2,3,1,2,31.266989,34.792439,0,1172.7272727272727,1,1,0,1,1,1,0,1
650000,500,2,1,1,4,31.2574624583333,34.8080765416667,0,1300.0,0,0,0,0,1,1,0,0
1175000,1570,4,0,1,3,31.265972,34.797858,0,748.4076433121019,0,0,1,1,1,1,1,1
870000,680,4,2,1,3,31.259702969697,34.7920190151515,0,1279.4117647058824,0,0,0,0,1,1,0,0
0,2200,5,9,1,4,31.2409898,34.8102776,0,0.0,1,1,1,0,0,0,1,0
1555000,1470,4,1,1,3,31.2876702857143,34.8004466666667,0,1057.8231292517007,1,1,1,0,1,1,0,0
1640000,2300,4,10,1,3,31.2387978333333,34.7694993,0,713.0434782608696,1,1,1,0,1,1,1,0
1180000,730,4,1,1,3,31.254017,34.792004,0,1616.4383561643835,0,0,0,0,1,1,0,1
899,840,2,4,1,4,31.2409898,34.8102776,0,1.0702380952380952,1,1,1,1,1,1,1,0
695000,650,3,3,1,4,31.2700016147541,34.7869256229508,0,1069.2307692307693,0,0,0,0,1,1,0,0
835000,600,3,2,1,3,31.2601653589744,34.7956673717949,0,1391.6666666666667,0,0,0,0,1,1,0,0
1400000,1260,4,6,1,4,31.2409898,34.8102776,0,1111.111111111111,1,1,1,1,1,1,1,0
2150000,1210,5,0,1,4,31.238183,34.784458,0,1776.8595041322315,0,0,1,0,1,1,0,0
2570000,4050,65,0,1,3,31.2324542616823,34.7887754859813,0,634.5679012345679,0,0,1,0,1,1,0,0
3300000,5000,8,0,1,3,31.2304627592592,34.794716,0,660.0,0,0,0,0,1,1,0,0
1499000,4700,0,0,1,0,31.2409898,34.8102776,0,318.93617021276594,0,0,0,0,0,0,0,0
2150000,700,4,0,1,2,31.228527,34.818082,0,3071.4285714285716,1,1,1,0,1,1,1,0
750000,700,4,2,1,3,31.271554625,34.79662290625,0,1071.4285714285713,0,0,0,1,1,1,0,1
749000,600,2,1,1,3,31.2524761157895,34.7782751157895,0,1248.3333333333333,0,0,1,1,1,1,0,1
845000,750,4,2,1,4,31.26686155,34.79381465,0,1126.6666666666667,0,0,0,0,1,1,0,1
780000,750,3,2,1,4,31.2665595,34.7818868,0,1040.0,0,0,0,0,1,1,0,0
1690000,1700,4,0,1,2,31.2842351951219,34.8017025609756,0,994.1176470588235,1,1,1,0,1,1,1,0
0,1240,4,6,1,3,31.2381383529412,34.77485,0,0.0,1,1,1,1,1,1,1,0
730000,740,3,2,1,4,31.2642497058824,34.7802424117647,0,986.4864864864865,0,0,1,1,1,1,0,0
1250000,850,3,2,1,4,31.2872804137931,34.8060372068966,0,1470.5882352941176,1,1,1,0,1,1,1,0
1770000,1580,55,2,1,3,31.2761097272727,34.8045738181818,0,1120.253164556962,1,0,1,1,1,1,0,1
770000,760,3,2,1,3,31.2409898,34.8102776,0,1013.1578947368421,0,0,1,0,1,1,0,0
900000,1000,4,1,1,4,31.246647,34.800873,0,900.0,0,0,0,0,1,1,0,0
779000,870,4,1,1,4,31.264869,34.793449,0,895.4022988505748,0,0,0,0,1,1,0,0
2300000,2500,6,0,1,5,31.2409898,34.8102776,0,920.0,1,0,0,1,1,1,0,0
1290000,1280,4,3,1,4,0.0,0.0,0,1007.8125,1,1,1,1,1,1,1,0
799999,750,4,3,1,3,31.266989,34.792439,0,1066.6653333333334,0,0,0,0,1,1,0,1
1635000,1200,4,0,1,3,31.2712886962963,34.7701643259259,0,1362.5,0,1,1,1,1,1,1,0
899000,800,4,1,1,3,31.266246,34.799032,0,1123.75,0,0,1,1,1,1,0,0
530000,520,25,8,1,4,31.26552596,34.7925134,0,1019.2307692307693,0,1,0,0,0,0,0,0
795000,500,3,0,1,3,31.2543372258065,34.8118589677419,0,1590.0,0,0,0,1,1,1,1,1
1050000,550,3,7,1,3,31.2599046785714,34.7946293571429,0,1909.090909090909,1,1,1,0,1,1,1,1
1120000,820,35,2,1,3,31.251129722973,34.7749948445946,0,1365.8536585365853,0,0,0,0,1,1,0,0
1350000,1140,4,4,1,3,31.2387978333333,34.7694993,0,1184.2105263157894,1,1,1,1,1,1,1,1
1360000,1050,4,5,1,3,31.246563,34.775379,0,1295.2380952380952,1,1,1,1,1,1,0,1
1350000,1200,4,1,1,4,31.2396979411765,34.7642750392157,0,1125.0,1,1,1,0,1,1,1,0
1720000,3000,4,0,1,4,31.2409898,34.8102776,0,573.3333333333334,1,0,0,0,1,1,1,0
1040000,980,3,13,1,4,31.2388306415094,34.7739166981132,0,1061.2244897959183,1,1,1,0,1,1,1,0
1190000,1000,3,14,1,3,31.2388306415094,34.7739166981132,0,1190.0,1,1,1,0,1,1,0,0
980000,1000,4,2,1,3,31.2502659178082,34.790396260274,0,980.0,0,0,0,0,1,1,0,1
1285000,1160,4,1,1,3,31.2365178157895,34.7674980526316,0,1107.7586206896551,1,0,1,1,1,1,0,1
0,6000,5,0,1,2,31.2737956190476,34.7595744285714,0,0.0,1,0,1,1,1,1,1,0
870000,980,3,3,1,3,31.250315,34.782001,0,887.7551020408164,0,0,0,0,1,1,0,0
880000,940,4,0,1,3,31.2606593977273,34.7855464431818,0,936.1702127659574,0,0,1,1,1,1,1,0
1500000,1050,5,14,1,2,31.248963,34.786463,0,1428.5714285714287,1,1,1,1,1,1,1,1
820000,1000,45,4,1,4,31.2460329636364,34.7753464181818,0,820.0,0,0,0,0,0,0,0,0
2750000,1650,55,0,1,3,31.266608712766,34.8091095851064,0,1666.6666666666667,0,1,1,1,1,1,1,1
600000,700,3,9,1,3,31.264241,34.792563,0,857.1428571428571,1,1,0,1,1,1,1,0
2270000,4400,6,0,1,4,31.2409898,34.8102776,0,515.9090909090909,1,0,1,1,1,1,1,0
3050000,2500,6,0,1,3,31.2669234666667,34.8114239777778,0,1220.0,1,0,1,1,1,1,1,0
1380000,1200,4,2,1,3,31.2398527,34.77714,0,1150.0,1,1,1,0,1,1,0,0
1580000,1500,5,3,1,3,31.2409898,34.8102776,0,1053.3333333333333,1,1,1,1,1,1,1,0
1180000,1030,3,5,1,3,31.2355453243243,34.7741967027027,0,1145.631067961165,1,1,1,1,1,1,1,0
1639000,1380,5,3,1,4,31.2841512285714,34.8038646571429,0,1187.6811594202898,1,1,1,1,1,1,1,0
1100000,1100,4,5,1,4,0.0,0.0,0,1000.0,1,1,1,0,1,1,1,0
1640000,1170,4,0,1,3,31.2842351951219,34.8017025609756,0,1401.7094017094016,1,1,1,0,1,1,1,0
850000,760,35,3,1,3,31.2659257647059,34.7831781176471,0,1118.421052631579,0,0,0,0,1,1,0,1
625000,500,3,2,1,3,31.2409898,34.8102776,0,1250.0,0,0,1,0,0,0,0,1
1860000,5000,0,0,1,0,31.2409898,34.8102776,0,372.0,0,0,0,0,0,0,0,0
1190000,960,4,3,1,3,31.2600322979798,34.7979546161616,0,1239.5833333333333,0,0,0,0,1,1,0,1
1445000,1130,4,2,1,3,31.2396979411765,34.7642750392157,0,1278.7610619469026,1,1,1,1,1,1,1,1
1600000,1500,4,7,1,2,31.228215,34.821846,0,1066.6666666666667,1,1,1,0,1,1,0,0
1570000,1170,4,0,1,4,31.2711932758621,34.7659953218391,0,1341.8803418803418,0,0,1,0,0,0,0,0
1245000,1100,4,4,1,3,31.2388306415094,34.7739166981132,0,1131.8181818181818,1,0,1,0,1,1,0,0
1120000,980,4,2,1,3,31.2507455820896,34.7884604776119,0,1142.857142857143,0,1,0,1,1,1,1,1
720000,500,3,0,1,3,31.2617257021277,34.787148,0,1440.0,0,0,0,1,1,1,0,1
999000,800,4,2,1,4,31.2568500588235,34.7951000588235,0,1248.75,0,0,0,0,0,0,0,0
799000,760,3,1,1,4,31.2460329636364,34.7753464181818,0,1051.3157894736842,0,0,0,1,1,1,0,0
1250000,600,3,0,1,4,31.2409898,34.8102776,0,2083.3333333333335,0,0,1,1,1,1,1,0
655000,760,3,3,1,4,31.2583444921875,34.7836240351563,0,861.8421052631579,0,0,1,0,1,1,0,0
600000,600,3,2,1,4,31.2640810285714,34.7912635428572,0,1000.0,0,0,0,0,1,1,0,0
1600000,1000,4,0,1,4,31.2409898,34.8102776,0,1600.0,1,0,1,1,1,1,1,0
0,1170,4,5,1,3,31.2365178157895,34.7674980526316,0,0.0,1,1,1,0,1,1,0,0
2300000,1820,5,2,1,3,31.2327641573034,34.7701429213483,0,1263.7362637362637,0,0,1,0,1,1,0,0
749999,730,3,2,1,3,31.254428076087,34.7797896304348,0,1027.3958904109588,0,0,1,0,1,1,0,0
795000,700,3,4,1,3,31.2604399101124,34.7763476516854,0,1135.7142857142858,0,0,1,0,1,1,0,1
1025000,910,3,6,1,2,31.251014,34.806725,0,1126.3736263736264,1,1,1,0,1,1,1,0
859000,760,3,1,1,4,31.2409898,34.8102776,0,1130.2631578947369,0,0,0,1,1,1,0,1
899000,1100,5,1,1,4,31.2535760655738,34.8074174754098,0,817.2727272727273,1,0,0,1,1,1,0,1
945000,930,4,2,1,3,31.26481375,34.7854441875,0,1016.1290322580645,0,0,1,1,0,0,0,0
2590000,3800,6,0,1,3,31.2741390135135,34.8180973783784,0,681.578947368421,1,0,1,0,1,1,0,0
1340000,1140,4,2,1,4,31.2387978333333,34.7694993,0,1175.438596491228,1,1,1,1,1,1,1,1
910000,1000,5,3,1,4,0.0,0.0,0,910.0,0,0,0,0,0,0,0,0
809000,750,3,2,1,4,0.0,0.0,0,1078.6666666666667,1,0,0,1,1,1,0,0
830000,960,4,2,1,3,31.265008,34.778896,0,864.5833333333334,0,0,0,1,1,1,0,0
790000,870,4,3,1,4,31.2409898,34.8102776,0,908.0459770114943,0,0,1,0,1,1,0,0
0,1370,4,9,1,3,31.2617257021277,34.787148,0,0.0,1,1,1,1,1,1,0,0
849000,520,25,2,1,3,31.2665110891089,34.8017170792079,0,1632.6923076923076,0,0,0,0,1,1,0,1
3900000,4800,9,0,1,3,31.2409898,34.8102776,0,812.5,1,0,1,0,1,1,1,0
1100000,1000,35,4,1,4,31.2464194117647,34.7903227058824,0,1100.0,0,0,0,0,1,1,0,0
670000,450,3,1,1,3,31.2630299166667,34.791135125,0,1488.888888888889,0,0,1,0,1,1,0,1
950000,850,3,4,1,3,31.237213,34.772538,0,1117.6470588235295,0,1,0,0,1,1,1,1
830000,750,3,3,1,4,31.2581217857143,34.7845296,0,1106.6666666666667,0,0,0,0,0,0,0,1
0,2500,5,0,1,3,31.256969988764,34.8083555955056,0,0.0,0,0,1,1,1,1,1,0
615000,600,3,3,1,3,31.2640810285714,34.7912635428572,0,1025.0,0,0,0,0,1,1,0,0
940000,720,4,3,1,3,0.0,0.0,0,1305.5555555555557,0,0,0,0,0,0,0,0
1850000,1920,5,1,1,3,31.2496346578947,34.7887066052632,0,963.5416666666666,0,0,0,0,1,1,0,0
775000,1000,4,4,1,4,31.2409898,34.8102776,0,775.0,0,0,0,1,1,1,0,0
850000,1000,5,1,1,3,31.2581217857143,34.7845296,0,850.0,0,0,0,0,1,1,0,0
980000,830,4,4,1,4,31.255997,34.803183,0,1180.7228915662652,0,0,0,0,1,1,0,1
0,1050,4,2,1,4,31.2365178157895,34.7674980526316,0,0.0,1,1,1,0,1,1,0,0
1260000,1120,3,3,1,3,31.2409898,34.8102776,0,1125.0,1,1,1,0,1,1,1,0
2250000,3370,5,0,1,4,31.26686155,34.79381465,0,667.6557863501483,0,0,0,1,1,1,1,0
1150000,1000,4,1,1,3,31.2409898,34.8102776,0,1150.0,0,1,1,0,1,1,0,0
1260000,1320,45,2,1,4,31.245398,34.782242,0,954.5454545454545,1,1,1,1,1,1,1,1
650000,700,3,4,1,4,0.0,0.0,0,928.5714285714286,0,0,1,1,1,1,0,1
1450000,1150,3,2,1,2,0.0,0.0,0,1260.8695652173913,1,1,1,0,1,1,1,0
1020000,1500,5,0,1,3,31.26611425,34.795434952381,0,680.0,0,0,1,1,1,1,1,0
2300000,4000,5,0,1,3,31.26267,34.78047,0,575.0,1,0,1,1,1,1,1,0
1700000,1900,4,0,1,3,31.2409898,34.8102776,0,894.7368421052631,1,1,1,1,1,1,1,0
1490000,1200,4,4,1,3,31.2797395652174,34.8028046956522,0,1241.6666666666667,1,1,1,1,1,1,1,0
710000,780,3,4,1,4,31.2682458088235,34.7881403235294,0,910.2564102564103,0,0,0,1,1,1,0,0
1280000,1510,5,2,1,4,31.254668,34.79161,0,847.682119205298,1,1,0,0,1,1,1,0
650000,780,3,3,1,5,31.2391404583333,34.7894442430556,0,833.3333333333334,0,0,1,0,1,1,0,0
1130000,1150,4,7,1,3,31.2395444848485,34.775512969697,0,982.6086956521739,1,1,1,1,1,1,1,1
1770000,1400,5,0,1,3,31.237213,34.772538,0,1264.2857142857142,1,1,1,1,1,1,1,0
1170000,900,4,3,1,3,31.2507455820896,34.7884604776119,0,1300.0,0,0,0,1,1,1,0,1
1320000,1580,5,9,1,4,31.2409898,34.8102776,0,835.4430379746835,1,1,1,0,1,1,1,0
710000,450,2,3,1,3,31.2574624583333,34.8080765416667,0,1577.7777777777778,0,0,0,1,1,1,0,1
580000,580,2,12,1,3,31.249488,34.80197,0,1000.0,1,1,1,0,1,1,1,0
999000,900,4,7,1,3,31.265008,34.778896,0,1110.0,0,1,0,0,1,1,0,0
905000,600,3,1,1,3,31.2409898,34.8102776,0,1508.3333333333333,0,0,0,0,1,1,0,1
1360000,1400,5,1,1,3,31.2459260769231,34.7930440923077,0,971.4285714285714,0,0,0,0,1,1,0,1
660000,700,3,2,1,3,31.254428076087,34.7797896304348,0,942.8571428571429,0,0,0,0,1,1,0,0
1100000,1100,45,8,1,4,31.2409898,34.8102776,0,1000.0,0,1,1,0,1,1,1,0
1650000,2500,55,2,1,3,31.2409898,34.8102776,0,660.0,0,0,0,0,0,0,0,0
1050000,780,3,4,1,2,31.2409898,34.8102776,0,1346.1538461538462,1,1,1,0,1,1,1,1
950000,1000,65,3,1,4,31.2470541794872,34.7848252307692,0,950.0,0,0,0,0,0,0,0,0
1115000,970,4,2,1,3,31.2664596666667,34.7750574583333,0,1149.4845360824743,1,0,1,1,1,1,0,0
0,1260,5,1,1,3,31.2365178157895,34.7674980526316,0,0.0,1,1,0,0,1,1,0,0
1070000,830,35,1,1,3,31.251035,34.775125,0,1289.1566265060242,0,0,0,0,0,0,0,0
750000,820,3,1,1,4,0.0,0.0,0,914.6341463414634,0,0,0,0,0,0,0,0
920000,1000,4,6,1,4,31.2583444921875,34.7836240351563,0,920.0,0,1,0,0,1,1,0,1
1060000,1000,3,8,1,3,31.2657544210526,34.7765322105263,0,1060.0,1,1,1,0,1,1,1,0
1580000,1250,4,0,1,4,31.2841512285714,34.8038646571429,0,1264.0,1,1,1,1,1,1,1,0
630000,500,2,1,1,3,31.2610354354839,34.7913790483871,0,1260.0,0,0,0,0,1,1,0,1
860000,800,4,2,1,3,31.2606593977273,34.7855464431818,0,1075.0,0,0,1,0,1,1,0,1
640000,600,3,2,1,3,31.2409898,34.8102776,0,1066.6666666666667,0,0,1,0,1,1,0,0
780000,520,2,2,1,3,31.2409898,34.8102776,0,1500.0,0,0,0,0,1,1,0,0
1300000,1150,4,5,1,3,31.2387978333333,34.7694993,0,1130.4347826086957,1,1,1,0,1,1,1,0
1450000,2500,3,0,1,4,31.2204151506849,34.7723744931507,0,580.0,0,0,1,1,1,1,1,1
840000,600,3,2,1,3,31.2665110891089,34.8017170792079,0,1400.0,0,0,0,0,1,1,0,1
1750000,1140,4,6,1,2,31.231248,34.822954,0,1535.0877192982457,1,1,0,1,1,1,1,1
2055000,1750,5,22,1,2,31.2327641573034,34.7701429213483,0,1174.2857142857142,0,0,1,0,0,0,0,0
1280000,940,3,6,1,4,31.2396979411765,34.7642750392157,0,1361.7021276595744,1,1,1,1,1,1,1,1
560000,650,3,2,1,4,31.2640810285714,34.7912635428572,0,861.5384615384615,0,0,0,0,1,1,0,0
595000,650,3,2,1,4,31.262982,34.791432,0,915.3846153846154,0,0,0,0,1,1,0,1
725000,650,2,13,1,2,0.0,0.0,0,1115.3846153846155,1,1,1,0,1,1,1,1
2250000,1820,5,5,1,4,31.2872804137931,34.8060372068966,0,1236.2637362637363,1,1,1,0,1,1,1,0
1700000,2500,7,0,1,4,31.2384031,34.7814821,0,680.0,0,0,1,1,1,1,1,0
1250000,900,3,3,1,4,31.2566550769231,34.7960331538462,0,1388.888888888889,0,0,0,0,1,1,0,1
1125000,850,4,4,1,2,31.256969988764,34.8083555955056,0,1323.5294117647059,1,1,1,0,1,1,1,1
2150000,2200,5,0,1,2,31.2346176333333,34.7845351333333,0,977.2727272727273,1,1,1,0,1,1,1,0
1600000,1400,5,1,1,3,31.247007,34.786869,0,1142.857142857143,0,0,0,0,1,1,1,0
1969000,1480,4,0,1,2,31.2842456333333,34.7996987,0,1330.4054054054054,1,1,1,1,1,1,0,0
640000,630,3,2,1,4,31.2707991779141,34.7914454539878,0,1015.8730158730159,0,0,1,0,1,1,0,1
795000,800,4,0,1,3,0.0,0.0,0,993.75,0,0,1,0,1,1,0,1
695000,750,4,4,1,3,31.2581217857143,34.7845296,0,926.6666666666666,0,0,0,0,0,0,0,0
820000,800,4,2,1,3,0.0,0.0,0,1025.0,1,1,1,1,1,1,0,1
